index,qid,docid,docno,query,label
12020,q13,15709,16938,knife sharpener safe keep in place,1
12037,q13,17529,18991,knife sharpener safe keep in place,1
12029,q13,18382,19972,knife sharpener safe keep in place,1
12009,q13,18896,20486,knife sharpener safe keep in place,1
12028,q13,19016,20606,knife sharpener safe keep in place,2
12015,q13,19116,20764,knife sharpener safe keep in place,1
12017,q13,20682,22604,knife sharpener safe keep in place,1
12034,q13,21226,23248,knife sharpener safe keep in place,1
12002,q13,21337,23359,knife sharpener safe keep in place,1
12044,q13,21369,23391,knife sharpener safe keep in place,1
12042,q13,21386,23408,knife sharpener safe keep in place,1
12045,q13,21561,23599,knife sharpener safe keep in place,1
12009,q13,22570,24702,knife sharpener safe keep in place,1
13005,q14,7,7,vacuum food saver sealer small quiet,1
13001,q14,1015,1037,vacuum food saver sealer small quiet,1
13047,q14,1948,1988,vacuum food saver sealer small quiet,2
13027,q14,2657,2752,vacuum food saver sealer small quiet,1
13035,q14,3294,3447,vacuum food saver sealer small quiet,5
13045,q14,3298,3451,vacuum food saver sealer small quiet,5
13021,q14,3301,3454,vacuum food saver sealer small quiet,5
13004,q14,3302,3455,vacuum food saver sealer small quiet,5
13046,q14,3303,3456,vacuum food saver sealer small quiet,5
13035,q14,3304,3457,vacuum food saver sealer small quiet,5
13049,q14,3306,3459,vacuum food saver sealer small quiet,5
13000,q14,3310,3463,vacuum food saver sealer small quiet,5
13040,q14,3311,3464,vacuum food saver sealer small quiet,5
13033,q14,3312,3465,vacuum food saver sealer small quiet,5
13037,q14,3314,3467,vacuum food saver sealer small quiet,5
13042,q14,3315,3468,vacuum food saver sealer small quiet,5
13043,q14,3337,3490,vacuum food saver sealer small quiet,1
13024,q14,3550,3718,vacuum food saver sealer small quiet,1
13030,q14,4005,4253,vacuum food saver sealer small quiet,1
13038,q14,4018,4266,vacuum food saver sealer small quiet,5
13031,q14,4019,4267,vacuum food saver sealer small quiet,5
13039,q14,4020,4268,vacuum food saver sealer small quiet,5
13041,q14,4022,4270,vacuum food saver sealer small quiet,5
13022,q14,4023,4271,vacuum food saver sealer small quiet,5
13043,q14,4024,4272,vacuum food saver sealer small quiet,5
13007,q14,4027,4275,vacuum food saver sealer small quiet,5
13047,q14,4089,4337,vacuum food saver sealer small quiet,1
13048,q14,4720,5055,vacuum food saver sealer small quiet,2
13015,q14,4723,5058,vacuum food saver sealer small quiet,2
13003,q14,5045,5395,vacuum food saver sealer small quiet,1
13031,q14,5771,6136,vacuum food saver sealer small quiet,1
13018,q14,6664,7073,vacuum food saver sealer small quiet,5
13006,q14,6665,7074,vacuum food saver sealer small quiet,5
13032,q14,6666,7075,vacuum food saver sealer small quiet,5
13045,q14,6667,7076,vacuum food saver sealer small quiet,5
13019,q14,6668,7077,vacuum food saver sealer small quiet,5
13017,q14,6669,7078,vacuum food saver sealer small quiet,5
13048,q14,6670,7079,vacuum food saver sealer small quiet,5
13026,q14,6671,7080,vacuum food saver sealer small quiet,5
13014,q14,6674,7083,vacuum food saver sealer small quiet,5
13045,q14,6675,7084,vacuum food saver sealer small quiet,5
13001,q14,6678,7087,vacuum food saver sealer small quiet,5
13008,q14,6679,7088,vacuum food saver sealer small quiet,5
13036,q14,6688,7097,vacuum food saver sealer small quiet,1
13044,q14,6770,7179,vacuum food saver sealer small quiet,1
13040,q14,6778,7187,vacuum food saver sealer small quiet,5
13010,q14,6779,7188,vacuum food saver sealer small quiet,5
13028,q14,6780,7189,vacuum food saver sealer small quiet,5
13034,q14,6781,7190,vacuum food saver sealer small quiet,5
13027,q14,6782,7191,vacuum food saver sealer small quiet,5
13005,q14,6784,7193,vacuum food saver sealer small quiet,5
13025,q14,6785,7194,vacuum food saver sealer small quiet,5
13034,q14,6787,7196,vacuum food saver sealer small quiet,5
13020,q14,6788,7197,vacuum food saver sealer small quiet,5
13011,q14,6789,7198,vacuum food saver sealer small quiet,5
13036,q14,6790,7199,vacuum food saver sealer small quiet,5
13049,q14,6791,7200,vacuum food saver sealer small quiet,5
13035,q14,6862,7271,vacuum food saver sealer small quiet,1
13025,q14,6932,7341,vacuum food saver sealer small quiet,1
13012,q14,7102,7522,vacuum food saver sealer small quiet,1
13029,q14,7811,8255,vacuum food saver sealer small quiet,1
13004,q14,8275,8776,vacuum food saver sealer small quiet,1
13028,q14,8361,8873,vacuum food saver sealer small quiet,1
13016,q14,8371,8883,vacuum food saver sealer small quiet,1
13040,q14,8400,8923,vacuum food saver sealer small quiet,1
13038,q14,8419,8942,vacuum food saver sealer small quiet,1
13042,q14,8567,9090,vacuum food saver sealer small quiet,2
13046,q14,10650,11338,vacuum food saver sealer small quiet,4
13045,q14,10654,11342,vacuum food saver sealer small quiet,2
13049,q14,11168,11940,vacuum food saver sealer small quiet,1
13026,q14,11767,12540,vacuum food saver sealer small quiet,1
13002,q14,11794,12567,vacuum food saver sealer small quiet,1
13007,q14,12919,13833,vacuum food saver sealer small quiet,1
13016,q14,12925,13839,vacuum food saver sealer small quiet,1
13008,q14,12931,13845,vacuum food saver sealer small quiet,1
13010,q14,13048,13962,vacuum food saver sealer small quiet,2
13032,q14,13548,14525,vacuum food saver sealer small quiet,1
13013,q14,13553,14530,vacuum food saver sealer small quiet,1
13009,q14,13568,14545,vacuum food saver sealer small quiet,1
13047,q14,14050,15080,vacuum food saver sealer small quiet,2
13034,q14,14790,15995,vacuum food saver sealer small quiet,1
13022,q14,15249,16454,vacuum food saver sealer small quiet,1
13018,q14,15255,16460,vacuum food saver sealer small quiet,1
13023,q14,15274,16479,vacuum food saver sealer small quiet,2
13047,q14,15279,16484,vacuum food saver sealer small quiet,1
13046,q14,15463,16692,vacuum food saver sealer small quiet,1
13006,q14,15896,17145,vacuum food saver sealer small quiet,1
13043,q14,16448,17751,vacuum food saver sealer small quiet,1
13017,q14,17020,18348,vacuum food saver sealer small quiet,4
13012,q14,17209,18537,vacuum food saver sealer small quiet,5
13042,q14,17212,18540,vacuum food saver sealer small quiet,5
13030,q14,17214,18542,vacuum food saver sealer small quiet,5
13031,q14,17215,18543,vacuum food saver sealer small quiet,5
13044,q14,17216,18544,vacuum food saver sealer small quiet,5
13047,q14,17217,18545,vacuum food saver sealer small quiet,5
13002,q14,17218,18546,vacuum food saver sealer small quiet,5
13023,q14,17219,18547,vacuum food saver sealer small quiet,5
13009,q14,17220,18548,vacuum food saver sealer small quiet,5
13024,q14,17221,18549,vacuum food saver sealer small quiet,5
13015,q14,17222,18550,vacuum food saver sealer small quiet,5
13003,q14,17223,18551,vacuum food saver sealer small quiet,5
13029,q14,17225,18553,vacuum food saver sealer small quiet,5
13013,q14,17227,18555,vacuum food saver sealer small quiet,5
13011,q14,17529,18991,vacuum food saver sealer small quiet,1
13041,q14,18336,19910,vacuum food saver sealer small quiet,1
13033,q14,19016,20606,vacuum food saver sealer small quiet,1
13042,q14,19193,20841,vacuum food saver sealer small quiet,1
13019,q14,19222,20870,vacuum food saver sealer small quiet,1
13021,q14,20699,22621,vacuum food saver sealer small quiet,1
13000,q14,21337,23359,vacuum food saver sealer small quiet,1
13049,q14,21369,23391,vacuum food saver sealer small quiet,1
13039,q14,21383,23405,vacuum food saver sealer small quiet,1
13048,q14,21385,23407,vacuum food saver sealer small quiet,1
13046,q14,21386,23408,vacuum food saver sealer small quiet,1
13046,q14,21629,23667,vacuum food saver sealer small quiet,1
13020,q14,22319,24428,vacuum food saver sealer small quiet,1
14041,q15,67,68,garlic masher easy to clean mince light,4
14041,q15,69,70,garlic masher easy to clean mince light,4
14000,q15,1015,1037,garlic masher easy to clean mince light,1
14035,q15,1433,1472,garlic masher easy to clean mince light,5
14039,q15,1436,1475,garlic masher easy to clean mince light,5
14024,q15,3412,3565,garlic masher easy to clean mince light,1
14014,q15,4471,4776,garlic masher easy to clean mince light,1
14023,q15,4723,5058,garlic masher easy to clean mince light,1
14019,q15,5045,5395,garlic masher easy to clean mince light,1
14015,q15,6688,7097,garlic masher easy to clean mince light,1
14013,q15,6932,7341,garlic masher easy to clean mince light,1
14021,q15,7102,7522,garlic masher easy to clean mince light,1
14040,q15,7631,8074,garlic masher easy to clean mince light,2
14028,q15,7642,8085,garlic masher easy to clean mince light,2
14047,q15,8011,8512,garlic masher easy to clean mince light,1
14031,q15,8054,8555,garlic masher easy to clean mince light,1
14004,q15,8275,8776,garlic masher easy to clean mince light,1
14033,q15,8293,8805,garlic masher easy to clean mince light,2
14016,q15,8419,8942,garlic masher easy to clean mince light,1
14007,q15,9672,10209,garlic masher easy to clean mince light,1
14029,q15,10732,11438,garlic masher easy to clean mince light,2
14023,q15,10961,11700,garlic masher easy to clean mince light,5
14041,q15,11567,12340,garlic masher easy to clean mince light,1
14038,q15,11689,12462,garlic masher easy to clean mince light,1
14005,q15,11794,12567,garlic masher easy to clean mince light,1
14007,q15,12016,12816,garlic masher easy to clean mince light,5
14002,q15,12018,12818,garlic masher easy to clean mince light,5
14004,q15,12019,12819,garlic masher easy to clean mince light,5
14009,q15,12022,12822,garlic masher easy to clean mince light,5
14048,q15,12023,12823,garlic masher easy to clean mince light,5
14036,q15,12025,12825,garlic masher easy to clean mince light,5
14003,q15,12026,12826,garlic masher easy to clean mince light,5
14040,q15,12036,12836,garlic masher easy to clean mince light,5
14020,q15,12039,12839,garlic masher easy to clean mince light,5
14038,q15,12043,12843,garlic masher easy to clean mince light,5
14012,q15,12088,12914,garlic masher easy to clean mince light,1
14002,q15,12919,13833,garlic masher easy to clean mince light,1
14036,q15,12924,13838,garlic masher easy to clean mince light,1
14008,q15,12925,13839,garlic masher easy to clean mince light,1
14003,q15,12931,13845,garlic masher easy to clean mince light,1
14017,q15,13048,13962,garlic masher easy to clean mince light,1
14025,q15,13769,14798,garlic masher easy to clean mince light,1
14044,q15,13842,14871,garlic masher easy to clean mince light,1
14037,q15,14072,15102,garlic masher easy to clean mince light,1
14046,q15,14326,15379,garlic masher easy to clean mince light,2
14043,q15,14382,15456,garlic masher easy to clean mince light,2
14042,q15,14386,15460,garlic masher easy to clean mince light,2
14042,q15,14390,15464,garlic masher easy to clean mince light,2
14032,q15,14393,15467,garlic masher easy to clean mince light,2
14030,q15,14397,15471,garlic masher easy to clean mince light,2
14025,q15,14406,15480,garlic masher easy to clean mince light,2
14006,q15,14906,16111,garlic masher easy to clean mince light,1
14035,q15,15066,16271,garlic masher easy to clean mince light,1
14034,q15,15439,16668,garlic masher easy to clean mince light,1
14027,q15,15867,17096,garlic masher easy to clean mince light,1
14042,q15,15896,17145,garlic masher easy to clean mince light,1
14018,q15,17529,18991,garlic masher easy to clean mince light,1
14026,q15,18106,19679,garlic masher easy to clean mince light,1
14011,q15,18896,20486,garlic masher easy to clean mince light,1
14046,q15,19012,20602,garlic masher easy to clean mince light,3
14030,q15,19116,20764,garlic masher easy to clean mince light,1
14020,q15,19193,20841,garlic masher easy to clean mince light,1
14010,q15,19222,20870,garlic masher easy to clean mince light,1
14043,q15,19860,21662,garlic masher easy to clean mince light,1
14028,q15,20359,22267,garlic masher easy to clean mince light,1
14022,q15,20363,22271,garlic masher easy to clean mince light,1
14006,q15,20366,22274,garlic masher easy to clean mince light,1
14027,q15,20370,22278,garlic masher easy to clean mince light,1
14005,q15,20375,22283,garlic masher easy to clean mince light,1
14047,q15,20384,22292,garlic masher easy to clean mince light,1
14011,q15,20389,22297,garlic masher easy to clean mince light,1
14008,q15,20392,22300,garlic masher easy to clean mince light,1
14040,q15,20405,22313,garlic masher easy to clean mince light,1
14017,q15,20551,22473,garlic masher easy to clean mince light,5
14043,q15,20554,22476,garlic masher easy to clean mince light,5
14033,q15,20556,22478,garlic masher easy to clean mince light,5
14031,q15,20558,22480,garlic masher easy to clean mince light,5
14014,q15,20559,22481,garlic masher easy to clean mince light,5
14045,q15,20560,22482,garlic masher easy to clean mince light,5
14049,q15,20561,22483,garlic masher easy to clean mince light,5
14049,q15,20562,22484,garlic masher easy to clean mince light,5
14010,q15,20563,22485,garlic masher easy to clean mince light,5
14000,q15,20564,22486,garlic masher easy to clean mince light,5
14016,q15,20566,22488,garlic masher easy to clean mince light,5
14044,q15,20567,22489,garlic masher easy to clean mince light,5
14029,q15,20568,22490,garlic masher easy to clean mince light,5
14009,q15,20682,22604,garlic masher easy to clean mince light,1
14039,q15,20785,22723,garlic masher easy to clean mince light,2
14048,q15,20793,22731,garlic masher easy to clean mince light,1
14026,q15,21083,23068,garlic masher easy to clean mince light,5
14019,q15,21084,23069,garlic masher easy to clean mince light,5
14001,q15,21089,23074,garlic masher easy to clean mince light,5
14046,q15,21090,23075,garlic masher easy to clean mince light,5
14039,q15,21091,23076,garlic masher easy to clean mince light,5
14043,q15,21095,23080,garlic masher easy to clean mince light,5
14012,q15,21096,23081,garlic masher easy to clean mince light,5
14034,q15,21098,23083,garlic masher easy to clean mince light,5
14013,q15,21099,23084,garlic masher easy to clean mince light,5
14040,q15,21102,23087,garlic masher easy to clean mince light,5
14047,q15,21103,23088,garlic masher easy to clean mince light,5
14037,q15,21104,23089,garlic masher easy to clean mince light,5
14048,q15,21105,23090,garlic masher easy to clean mince light,5
14018,q15,21109,23094,garlic masher easy to clean mince light,5
14024,q15,21110,23095,garlic masher easy to clean mince light,5
14021,q15,21111,23096,garlic masher easy to clean mince light,5
14015,q15,21112,23097,garlic masher easy to clean mince light,5
14001,q15,21337,23359,garlic masher easy to clean mince light,1
14045,q15,21359,23381,garlic masher easy to clean mince light,1
14022,q15,21369,23391,garlic masher easy to clean mince light,1
14032,q15,21588,23626,garlic masher easy to clean mince light,1
14049,q15,22319,24428,garlic masher easy to clean mince light,1
15044,q16,22,22,bread maker machine home bakery simple ,1
15031,q16,656,668,bread maker machine home bakery simple ,1
15040,q16,1212,1250,bread maker machine home bakery simple ,1
15038,q16,1335,1373,bread maker machine home bakery simple ,2
15047,q16,1454,1493,bread maker machine home bakery simple ,1
15018,q16,1527,1566,bread maker machine home bakery simple ,5
15041,q16,1531,1570,bread maker machine home bakery simple ,5
15006,q16,1533,1572,bread maker machine home bakery simple ,5
15021,q16,1997,2037,bread maker machine home bakery simple ,3
15049,q16,2100,2154,bread maker machine home bakery simple ,1
15013,q16,3337,3490,bread maker machine home bakery simple ,1
15041,q16,3950,4153,bread maker machine home bakery simple ,4
15011,q16,3952,4155,bread maker machine home bakery simple ,5
15022,q16,3954,4157,bread maker machine home bakery simple ,5
15027,q16,3957,4160,bread maker machine home bakery simple ,5
15047,q16,3958,4161,bread maker machine home bakery simple ,4
15038,q16,3959,4162,bread maker machine home bakery simple ,4
15029,q16,3961,4164,bread maker machine home bakery simple ,5
15034,q16,3962,4165,bread maker machine home bakery simple ,5
15030,q16,4064,4312,bread maker machine home bakery simple ,4
15038,q16,4590,4914,bread maker machine home bakery simple ,4
15043,q16,4692,5027,bread maker machine home bakery simple ,3
15042,q16,5038,5388,bread maker machine home bakery simple ,1
15023,q16,5045,5395,bread maker machine home bakery simple ,1
15020,q16,5771,6136,bread maker machine home bakery simple ,1
15023,q16,5835,6200,bread maker machine home bakery simple ,5
15033,q16,5837,6202,bread maker machine home bakery simple ,5
15017,q16,5839,6204,bread maker machine home bakery simple ,5
15037,q16,5840,6205,bread maker machine home bakery simple ,5
15005,q16,5841,6206,bread maker machine home bakery simple ,5
15045,q16,5843,6208,bread maker machine home bakery simple ,5
15040,q16,5844,6209,bread maker machine home bakery simple ,5
15013,q16,5846,6211,bread maker machine home bakery simple ,5
15028,q16,5860,6225,bread maker machine home bakery simple ,5
15008,q16,5861,6226,bread maker machine home bakery simple ,5
15012,q16,5863,6228,bread maker machine home bakery simple ,5
15002,q16,5864,6229,bread maker machine home bakery simple ,5
15036,q16,5865,6230,bread maker machine home bakery simple ,5
15039,q16,5867,6232,bread maker machine home bakery simple ,5
15049,q16,5869,6234,bread maker machine home bakery simple ,5
15046,q16,6932,7341,bread maker machine home bakery simple ,1
15032,q16,7166,7586,bread maker machine home bakery simple ,1
15008,q16,7178,7598,bread maker machine home bakery simple ,1
15009,q16,7179,7599,bread maker machine home bakery simple ,1
15046,q16,7298,7718,bread maker machine home bakery simple ,2
15037,q16,7305,7725,bread maker machine home bakery simple ,1
15048,q16,7944,8432,bread maker machine home bakery simple ,1
15000,q16,8113,8614,bread maker machine home bakery simple ,5
15043,q16,8116,8617,bread maker machine home bakery simple ,5
15048,q16,8117,8618,bread maker machine home bakery simple ,5
15026,q16,8118,8619,bread maker machine home bakery simple ,5
15043,q16,8121,8622,bread maker machine home bakery simple ,5
15012,q16,8275,8776,bread maker machine home bakery simple ,1
15030,q16,8334,8846,bread maker machine home bakery simple ,1
15021,q16,8419,8942,bread maker machine home bakery simple ,1
15045,q16,8576,9099,bread maker machine home bakery simple ,1
15011,q16,9672,10209,bread maker machine home bakery simple ,1
15047,q16,9798,10442,bread maker machine home bakery simple ,1
15043,q16,9859,10503,bread maker machine home bakery simple ,1
15041,q16,10084,10728,bread maker machine home bakery simple ,1
15049,q16,10154,10809,bread maker machine home bakery simple ,1
15026,q16,10723,11429,bread maker machine home bakery simple ,1
15002,q16,10732,11438,bread maker machine home bakery simple ,1
15039,q16,11099,11852,bread maker machine home bakery simple ,3
15036,q16,11567,12340,bread maker machine home bakery simple ,1
15006,q16,12088,12914,bread maker machine home bakery simple ,1
15043,q16,12100,12926,bread maker machine home bakery simple ,1
15029,q16,12178,13004,bread maker machine home bakery simple ,5
15005,q16,12909,13822,bread maker machine home bakery simple ,1
15024,q16,12910,13824,bread maker machine home bakery simple ,1
15000,q16,12919,13833,bread maker machine home bakery simple ,1
15014,q16,12924,13838,bread maker machine home bakery simple ,1
15003,q16,12925,13839,bread maker machine home bakery simple ,1
15001,q16,12931,13845,bread maker machine home bakery simple ,1
15007,q16,12932,13846,bread maker machine home bakery simple ,1
15022,q16,13048,13962,bread maker machine home bakery simple ,1
15035,q16,13694,14699,bread maker machine home bakery simple ,1
15032,q16,14072,15102,bread maker machine home bakery simple ,1
15007,q16,14906,16111,bread maker machine home bakery simple ,1
15048,q16,14916,16121,bread maker machine home bakery simple ,1
15028,q16,15867,17096,bread maker machine home bakery simple ,1
15044,q16,16253,17502,bread maker machine home bakery simple ,2
15047,q16,17127,18455,bread maker machine home bakery simple ,1
15024,q16,17230,18558,bread maker machine home bakery simple ,5
15010,q16,17231,18559,bread maker machine home bakery simple ,4
15031,q16,17232,18560,bread maker machine home bakery simple ,5
15045,q16,17235,18563,bread maker machine home bakery simple ,5
15001,q16,17238,18566,bread maker machine home bakery simple ,5
15015,q16,17239,18567,bread maker machine home bakery simple ,5
15033,q16,17241,18569,bread maker machine home bakery simple ,5
15025,q16,17243,18571,bread maker machine home bakery simple ,5
15020,q16,17244,18572,bread maker machine home bakery simple ,5
15003,q16,17245,18573,bread maker machine home bakery simple ,5
15029,q16,17246,18574,bread maker machine home bakery simple ,5
15048,q16,17247,18575,bread maker machine home bakery simple ,5
15014,q16,17248,18576,bread maker machine home bakery simple ,5
15016,q16,17249,18577,bread maker machine home bakery simple ,5
15047,q16,17251,18579,bread maker machine home bakery simple ,5
15043,q16,17255,18583,bread maker machine home bakery simple ,5
15004,q16,17257,18585,bread maker machine home bakery simple ,5
15019,q16,17261,18589,bread maker machine home bakery simple ,5
15009,q16,17262,18590,bread maker machine home bakery simple ,4
15044,q16,17535,18997,bread maker machine home bakery simple ,1
15019,q16,18896,20486,bread maker machine home bakery simple ,1
15018,q16,19116,20764,bread maker machine home bakery simple ,1
15017,q16,19222,20870,bread maker machine home bakery simple ,1
15042,q16,19792,21594,bread maker machine home bakery simple ,1
15041,q16,19860,21662,bread maker machine home bakery simple ,1
15042,q16,19861,21663,bread maker machine home bakery simple ,1
15033,q16,20682,22604,bread maker machine home bakery simple ,1
15049,q16,20752,22690,bread maker machine home bakery simple ,1
15004,q16,21337,23359,bread maker machine home bakery simple ,1
15025,q16,21561,23599,bread maker machine home bakery simple ,1
16045,q17,413,415,straw avoid stains metal replace plastic easy to wash,1
16041,q17,487,489,straw avoid stains metal replace plastic easy to wash,1
16035,q17,874,896,straw avoid stains metal replace plastic easy to wash,1
16043,q17,891,913,straw avoid stains metal replace plastic easy to wash,1
16000,q17,1015,1037,straw avoid stains metal replace plastic easy to wash,1
16032,q17,1462,1501,straw avoid stains metal replace plastic easy to wash,2
16045,q17,1925,1965,straw avoid stains metal replace plastic easy to wash,1
16049,q17,3441,3594,straw avoid stains metal replace plastic easy to wash,2
16039,q17,3932,4135,straw avoid stains metal replace plastic easy to wash,2
16030,q17,3961,4164,straw avoid stains metal replace plastic easy to wash,1
16036,q17,4297,4576,straw avoid stains metal replace plastic easy to wash,1
16017,q17,4471,4776,straw avoid stains metal replace plastic easy to wash,1
16027,q17,4497,4802,straw avoid stains metal replace plastic easy to wash,2
16014,q17,4723,5058,straw avoid stains metal replace plastic easy to wash,1
16038,q17,4863,5198,straw avoid stains metal replace plastic easy to wash,3
16026,q17,4868,5203,straw avoid stains metal replace plastic easy to wash,3
16042,q17,4869,5204,straw avoid stains metal replace plastic easy to wash,3
16041,q17,4921,5271,straw avoid stains metal replace plastic easy to wash,1
16020,q17,5045,5395,straw avoid stains metal replace plastic easy to wash,1
16013,q17,6261,6626,straw avoid stains metal replace plastic easy to wash,1
16022,q17,6487,6896,straw avoid stains metal replace plastic easy to wash,2
16024,q17,6743,7152,straw avoid stains metal replace plastic easy to wash,1
16028,q17,6932,7341,straw avoid stains metal replace plastic easy to wash,1
16008,q17,7178,7598,straw avoid stains metal replace plastic easy to wash,1
16025,q17,7189,7609,straw avoid stains metal replace plastic easy to wash,1
16036,q17,7220,7640,straw avoid stains metal replace plastic easy to wash,1
16049,q17,7372,7792,straw avoid stains metal replace plastic easy to wash,1
16041,q17,7543,7986,straw avoid stains metal replace plastic easy to wash,1
16014,q17,7721,8164,straw avoid stains metal replace plastic easy to wash,1
16009,q17,7811,8255,straw avoid stains metal replace plastic easy to wash,1
16042,q17,7898,8342,straw avoid stains metal replace plastic easy to wash,1
16042,q17,7899,8343,straw avoid stains metal replace plastic easy to wash,1
16005,q17,8275,8776,straw avoid stains metal replace plastic easy to wash,1
16026,q17,8293,8805,straw avoid stains metal replace plastic easy to wash,1
16042,q17,8375,8887,straw avoid stains metal replace plastic easy to wash,1
16037,q17,8419,8942,straw avoid stains metal replace plastic easy to wash,1
16043,q17,8506,9029,straw avoid stains metal replace plastic easy to wash,1
16004,q17,9672,10209,straw avoid stains metal replace plastic easy to wash,1
16038,q17,9998,10642,straw avoid stains metal replace plastic easy to wash,1
16048,q17,10647,11335,straw avoid stains metal replace plastic easy to wash,1
16036,q17,10672,11360,straw avoid stains metal replace plastic easy to wash,1
16019,q17,10732,11438,straw avoid stains metal replace plastic easy to wash,1
16048,q17,10921,11660,straw avoid stains metal replace plastic easy to wash,1
16027,q17,11748,12521,straw avoid stains metal replace plastic easy to wash,1
16007,q17,11794,12567,straw avoid stains metal replace plastic easy to wash,1
16025,q17,12088,12914,straw avoid stains metal replace plastic easy to wash,1
16040,q17,12350,13220,straw avoid stains metal replace plastic easy to wash,1
16035,q17,12528,13423,straw avoid stains metal replace plastic easy to wash,4
16002,q17,12919,13833,straw avoid stains metal replace plastic easy to wash,1
16011,q17,12924,13838,straw avoid stains metal replace plastic easy to wash,1
16010,q17,12925,13839,straw avoid stains metal replace plastic easy to wash,1
16003,q17,12931,13845,straw avoid stains metal replace plastic easy to wash,1
16044,q17,12969,13883,straw avoid stains metal replace plastic easy to wash,1
16039,q17,13645,14639,straw avoid stains metal replace plastic easy to wash,1
16048,q17,13972,15002,straw avoid stains metal replace plastic easy to wash,1
16035,q17,14101,15131,straw avoid stains metal replace plastic easy to wash,1
16027,q17,14160,15190,straw avoid stains metal replace plastic easy to wash,1
16015,q17,14906,16111,straw avoid stains metal replace plastic easy to wash,1
16032,q17,15157,16362,straw avoid stains metal replace plastic easy to wash,1
16039,q17,15334,16539,straw avoid stains metal replace plastic easy to wash,1
16018,q17,15867,17096,straw avoid stains metal replace plastic easy to wash,1
16032,q17,15896,17145,straw avoid stains metal replace plastic easy to wash,1
16046,q17,16027,17276,straw avoid stains metal replace plastic easy to wash,1
16033,q17,16144,17393,straw avoid stains metal replace plastic easy to wash,1
16027,q17,16520,17848,straw avoid stains metal replace plastic easy to wash,1
16043,q17,16566,17894,straw avoid stains metal replace plastic easy to wash,1
16002,q17,17302,18645,straw avoid stains metal replace plastic easy to wash,5
16020,q17,17303,18646,straw avoid stains metal replace plastic easy to wash,5
16030,q17,17306,18649,straw avoid stains metal replace plastic easy to wash,5
16000,q17,17307,18650,straw avoid stains metal replace plastic easy to wash,5
16046,q17,17310,18653,straw avoid stains metal replace plastic easy to wash,5
16042,q17,17311,18654,straw avoid stains metal replace plastic easy to wash,5
16013,q17,17312,18655,straw avoid stains metal replace plastic easy to wash,5
16017,q17,17314,18657,straw avoid stains metal replace plastic easy to wash,5
16001,q17,17315,18658,straw avoid stains metal replace plastic easy to wash,5
16033,q17,17316,18659,straw avoid stains metal replace plastic easy to wash,5
16049,q17,17317,18660,straw avoid stains metal replace plastic easy to wash,5
16037,q17,17318,18661,straw avoid stains metal replace plastic easy to wash,5
16031,q17,17319,18662,straw avoid stains metal replace plastic easy to wash,5
16047,q17,17321,18664,straw avoid stains metal replace plastic easy to wash,5
16012,q17,17324,18667,straw avoid stains metal replace plastic easy to wash,5
16005,q17,17329,18672,straw avoid stains metal replace plastic easy to wash,5
16032,q17,17489,18951,straw avoid stains metal replace plastic easy to wash,1
16040,q17,17529,18991,straw avoid stains metal replace plastic easy to wash,1
16011,q17,18207,19781,straw avoid stains metal replace plastic easy to wash,1
16028,q17,18214,19788,straw avoid stains metal replace plastic easy to wash,1
16047,q17,18468,20058,straw avoid stains metal replace plastic easy to wash,1
16035,q17,18487,20077,straw avoid stains metal replace plastic easy to wash,3
16024,q17,18488,20078,straw avoid stains metal replace plastic easy to wash,3
16018,q17,18491,20081,straw avoid stains metal replace plastic easy to wash,3
16047,q17,18495,20085,straw avoid stains metal replace plastic easy to wash,3
16021,q17,18496,20086,straw avoid stains metal replace plastic easy to wash,3
16036,q17,18500,20090,straw avoid stains metal replace plastic easy to wash,3
16049,q17,18501,20091,straw avoid stains metal replace plastic easy to wash,3
16042,q17,18502,20092,straw avoid stains metal replace plastic easy to wash,3
16025,q17,18505,20095,straw avoid stains metal replace plastic easy to wash,3
16008,q17,18507,20097,straw avoid stains metal replace plastic easy to wash,3
16048,q17,18508,20098,straw avoid stains metal replace plastic easy to wash,3
16048,q17,18511,20101,straw avoid stains metal replace plastic easy to wash,3
16049,q17,18828,20418,straw avoid stains metal replace plastic easy to wash,1
16038,q17,18848,20438,straw avoid stains metal replace plastic easy to wash,1
16021,q17,18874,20464,straw avoid stains metal replace plastic easy to wash,1
16006,q17,18896,20486,straw avoid stains metal replace plastic easy to wash,1
16035,q17,19016,20606,straw avoid stains metal replace plastic easy to wash,1
16023,q17,19116,20764,straw avoid stains metal replace plastic easy to wash,1
16044,q17,19178,20826,straw avoid stains metal replace plastic easy to wash,1
16045,q17,19193,20841,straw avoid stains metal replace plastic easy to wash,1
16012,q17,19222,20870,straw avoid stains metal replace plastic easy to wash,1
16029,q17,19608,21374,straw avoid stains metal replace plastic easy to wash,1
16031,q17,20623,22545,straw avoid stains metal replace plastic easy to wash,2
16046,q17,20752,22690,straw avoid stains metal replace plastic easy to wash,1
16034,q17,20790,22728,straw avoid stains metal replace plastic easy to wash,1
16038,q17,21226,23248,straw avoid stains metal replace plastic easy to wash,1
16001,q17,21337,23359,straw avoid stains metal replace plastic easy to wash,1
16021,q17,21386,23408,straw avoid stains metal replace plastic easy to wash,1
16034,q17,21524,23546,straw avoid stains metal replace plastic easy to wash,3
16016,q17,22078,24140,straw avoid stains metal replace plastic easy to wash,1
16010,q17,22216,24307,straw avoid stains metal replace plastic easy to wash,1
